AID,BIO_SEX,IMONTH,IDAY,IYEAR,H1GI1M,H1GI1Y,H1GI4,H1GI6A,H1GI6B,H1GI6C,H1GI6D,H1GI6E,H1GI8,H1GI9,H1NM4,H1NF4,H1RM1,H1RF1
94718105,2,8,6,95,4,82,0,0,1,0,0,0,7,2,97,8,4,12
94718125,2,7,29,95,6,81,0,1,0,0,0,0,7,1,97,97,6,9
94718180,2,6,5,95,4,80,0,0,1,0,0,0,7,2,97,97,7,97
94718194,2,5,16,95,6,81,0,1,0,0,0,0,7,1,97,97,6,2
94718208,1,6,5,95,6,81,0,0,1,0,0,0,7,2,97,97,6,9
94718211,1,8,11,95,8,82,0,0,1,0,0,0,7,2,97,97,8,8
94718249,1,8,28,95,5,81,0,1,0,0,0,0,7,1,97,97,7,7
94718273,2,5,22,95,11,80,0,1,0,0,0,0,7,1,97,97,9,9
94718277,1,9,25,95,11,80,0,1,0,0,0,0,7,1,97,97,4,4
94718284,2,8,5,95,3,80,0,0,1,0,0,0,7,2,97,2,5,97
94718307,1,8,13,95,11,81,0,0,1,0,0,0,7,2,97,97,4,4
94718329,2,7,16,95,9,80,0,1,0,0,0,0,7,1,97,1,4,97
94718342,1,7,27,95,5,82,0,1,0,0,0,0,7,1,97,97,7,4
94718393,2,9,18,95,10,80,0,1,0,0,0,0,7,1,97,97,2,4
94718485,2,8,17,95,12,81,0,0,1,0,0,0,7,2,97,97,8,8
94718687,2,5,1,95,11,81,0,0,1,0,0,0,7,2,97,97,2,2
94718880,1,9,9,95,9,82,0,0,1,0,0,0,7,2,97,97,8,97
94718888,2,7,29,95,7,82,0,0,1,0,0,0,7,2,97,97,8,8
94718905,1,5,28,95,8,81,0,0,1,0,0,0,7,2,97,11,4,97
94718944,2,6,28,95,3,82,0,1,0,0,0,0,7,1,97,4,4,4
94718971,1,8,12,95,10,81,0,1,0,0,0,0,7,1,97,4,4,4
94718987,2,6,7,95,5,81,0,0,1,0,0,0,7,2,97,97,2,97
94718998,2,9,21,95,3,82,0,1,0,0,0,0,7,1,97,97,6,4
94719270,2,6,14,95,10,80,0,1,0,0,0,0,7,1,97,97,4,1
94719279,2,5,24,95,4,81,0,0,0,0,1,0,7,4,97,97,4,4
94719932,1,8,4,95,7,81,0,1,1,0,0,0,8,8,97,9,8,97
94719933,2,7,7,95,12,81,0,0,1,0,0,0,7,2,97,12,9,97
94719934,2,9,27,95,7,79,0,0,1,0,0,0,7,2,7,4,11,97
94719935,1,7,8,95,4,81,0,0,1,0,0,0,7,2,7,8,9,97
94719936,2,6,29,95,8,82,1,0,1,0,0,0,7,2,97,4,9,7
94719972,1,8,16,95,11,79,0,1,0,0,0,0,7,1,4,97,97,4
94719978,2,7,1,95,8,80,0,1,0,0,0,0,7,1,97,4,2,2
95316359,2,8,23,95,11,81,0,0,0,0,1,0,7,4,97,97,9,9
95316851,1,8,6,95,3,82,0,1,0,0,0,0,7,1,97,4,5,97
95374971,2,9,12,95,8,82,0,1,0,0,0,0,7,1,97,97,4,4
95374972,1,8,17,95,10,80,0,1,0,0,0,0,7,1,97,97,8,8
95374973,1,9,5,95,3,81,1,1,0,0,0,0,7,1,97,97,8,9
95374975,2,8,4,95,1,81,0,1,0,0,0,0,7,1,97,97,8,7
95500036,1,8,1,95,5,78,0,1,0,0,0,0,7,1,97,9,9,97
95500235,2,9,2,95,9,78,0,1,0,0,0,0,7,1,8,97,8,9
95500280,1,7,21,95,11,76,0,1,0,0,0,0,7,1,97,97,6,7
95500332,2,5,31,95,5,78,0,1,0,0,0,0,7,1,97,97,8,9
95500333,2,7,24,95,8,77,0,1,0,0,0,0,7,1,97,4,4,97
95500377,1,8,20,95,8,79,1,0,0,0,0,1,7,5,97,97,1,1
95500710,2,5,8,95,5,79,1,0,0,0,0,1,7,5,97,11,1,2
95500815,2,6,21,95,5,80,1,1,0,0,0,0,7,1,96,97,97,96
95500839,2,6,8,95,3,77,0,1,0,0,0,0,7,1,7,4,97,97
95501960,2,9,27,95,7,79,0,1,0,0,0,0,7,1,97,2,4,97
95501969,2,6,20,95,3,79,0,1,0,0,0,0,7,1,97,97,1,2
95503030,1,5,18,95,11,79,0,1,0,0,0,0,7,1,97,97,8,4
95504188,1,8,25,95,3,79,0,1,0,1,0,0,1,1,97,4,4,4
95504228,2,6,4,95,10,77,0,1,0,0,0,0,7,1,8,2,97,97
95504423,2,7,20,95,11,76,0,0,1,0,0,0,7,2,7,9,97,97
95504449,2,6,30,95,11,76,1,1,0,1,0,0,1,1,97,2,1,97
95504481,1,6,2,95,8,79,0,1,0,0,0,0,7,1,97,97,4,4
95504484,1,9,24,95,5,78,0,1,0,0,0,0,7,1,7,97,97,7
95504487,1,5,20,95,9,79,0,1,1,0,0,1,1,1,97,97,4,4
95504608,2,5,26,95,9,78,0,0,1,0,0,0,7,2,97,97,2,2
95504620,2,5,21,95,10,79,0,1,0,0,0,0,7,1,97,12,9,97
95504707,2,5,11,95,4,79,0,0,1,0,0,0,7,2,97,97,7,9
95504709,1,5,16,95,7,78,0,0,1,0,0,0,7,2,97,97,4,4
95504888,2,9,12,95,5,79,1,1,0,0,0,1,1,1,97,2,2,97
95504902,1,8,19,95,5,81,0,0,0,0,1,0,7,4,97,6,4,97
95504947,1,8,17,95,2,78,0,1,0,0,0,0,7,1,97,8,8,97
95506022,1,8,12,95,11,80,1,0,0,0,0,1,7,5,97,97,1,5
95506098,2,8,7,95,1,77,0,0,0,0,1,0,7,4,97,97,8,5
95506124,1,10,21,95,5,78,1,0,0,0,0,1,7,1,97,1,1,1
95506154,1,6,14,95,12,76,0,1,0,1,0,0,1,1,97,97,6,12
95506174,1,8,16,95,6,79,0,0,1,0,0,0,7,2,6,97,97,4
95506181,1,5,23,95,5,79,0,1,0,0,0,0,7,1,11,97,97,5
95506202,1,6,11,95,9,79,0,1,0,0,0,0,7,1,97,97,4,8
95506230,1,8,7,95,10,76,0,0,1,0,1,0,4,2,97,7,7,97
95506308,1,6,25,95,7,78,0,1,0,0,0,0,7,1,97,97,9,4
95506309,2,5,23,95,3,79,0,1,0,1,0,0,1,1,97,97,4,4
95506332,1,6,21,95,3,80,0,1,1,0,0,0,2,2,97,97,5,2
95506333,2,6,3,95,3,77,0,1,1,0,0,0,2,2,97,11,6,97
95506395,1,7,15,95,1,79,0,0,1,0,0,0,7,2,97,4,8,97
95506426,1,8,17,95,7,77,1,0,0,0,0,1,7,5,97,97,1,1
95506482,2,6,9,95,12,77,0,1,0,0,0,0,7,1,97,97,9,9
95506527,2,9,20,95,2,79,1,1,0,0,0,0,7,1,97,97,1,97
95506570,2,7,26,95,6,78,0,0,1,0,0,0,7,2,97,9,6,9
95506680,2,8,1,95,10,79,0,1,0,0,0,0,7,1,97,97,9,9
95506684,2,7,14,95,12,76,0,1,0,0,0,0,7,1,2,4,97,97
95506926,1,8,14,95,1,79,0,1,0,0,0,0,7,1,97,97,7,7
95507059,1,7,6,95,3,78,0,1,0,0,0,0,7,1,97,8,4,9
95507158,2,9,24,95,8,78,0,1,0,0,0,0,7,1,97,97,2,6
95507214,2,8,2,95,6,80,0,1,0,0,0,0,7,1,97,97,4,4
95507311,1,11,6,95,3,78,0,1,0,0,0,0,7,1,97,2,4,97
95507914,2,11,1,95,5,79,0,1,0,0,0,0,7,1,97,97,2,97
95508034,1,5,5,95,2,77,0,1,0,0,0,0,7,1,97,8,6,97
95508271,1,9,12,95,12,77,0,1,0,0,0,0,7,1,97,97,8,8
95508323,1,8,4,95,6,77,0,0,1,0,0,0,7,2,97,97,8,8
95508339,2,5,8,95,1,81,0,0,1,0,0,0,7,2,97,97,8,9
95508624,2,5,30,95,2,78,0,0,1,0,0,0,7,2,97,97,11,11
95508825,2,7,11,95,6,79,0,0,1,0,0,0,7,2,97,97,4,4
95508833,2,5,29,95,9,79,0,1,0,0,0,0,7,1,97,97,7,97
95508931,2,6,29,95,10,77,0,1,0,0,0,0,7,1,7,97,11,7
95508969,1,9,6,95,5,77,0,0,0,0,1,0,7,4,97,97,98,98
95508980,2,5,19,95,5,77,0,0,1,0,0,0,7,2,2,4,1,97
95508981,1,7,10,95,5,77,0,0,1,0,0,0,7,2,97,12,2,97
95508984,2,7,25,95,9,79,0,0,1,0,0,0,7,2,7,97,7,7
95540910,2,6,2,95,12,77,0,0,1,0,0,0,7,2,97,97,8,7
95543606,1,5,18,95,11,78,1,0,0,0,0,1,7,5,1,97,97,97
95543704,2,7,18,95,1,77,1,0,0,0,0,1,7,5,97,1,6,97
95544183,2,9,7,95,9,78,0,1,0,0,0,0,7,1,97,97,4,4
95544983,2,6,13,95,12,77,0,1,0,0,0,0,7,1,4,4,4,4
95544985,2,6,27,95,12,77,0,1,0,0,0,0,7,1,12,97,4,97
95546778,1,7,5,95,11,79,0,1,0,0,0,0,7,1,97,8,4,97
95546779,1,5,31,95,4,77,0,0,1,0,0,0,7,2,97,97,4,4
95546970,2,8,16,95,11,79,0,0,0,1,0,0,7,3,97,97,4,4
95548074,1,6,26,95,2,80,0,1,0,0,0,0,7,1,97,97,7,8
95548969,2,7,19,95,1,79,0,1,0,0,0,0,7,1,97,4,4,97
95570025,2,6,5,95,4,80,0,1,0,0,0,0,7,1,97,97,4,4
95570097,2,7,6,95,2,79,0,1,0,0,0,0,7,1,97,2,7,97
95570121,2,5,8,95,4,77,0,1,0,0,0,0,7,1,97,97,4,4
95570123,2,6,22,95,1,79,0,1,0,0,0,0,7,1,97,4,4,97
95570184,1,7,19,95,2,78,0,1,0,0,0,0,7,1,97,7,4,97
95570294,1,6,27,95,2,77,0,1,0,0,0,0,7,1,97,97,7,2
95570299,1,5,31,95,12,76,0,1,0,0,0,0,7,1,97,4,4,8
95570326,2,5,8,95,3,82,0,1,0,0,0,0,7,1,97,97,4,2
95570353,1,8,15,95,9,76,0,0,1,0,0,0,7,2,97,97,6,9
95570376,2,4,29,95,10,77,1,0,0,0,0,1,7,5,97,97,1,10
95570450,1,6,3,95,11,78,1,1,0,0,0,0,7,1,97,97,1,1
95570480,2,8,5,95,8,77,0,0,1,0,0,0,7,2,97,97,7,97
95570576,1,8,21,95,9,77,0,1,0,0,0,0,7,1,4,97,97,4
95570588,2,6,25,95,6,78,0,0,1,0,0,0,7,2,97,8,8,97
95570592,2,5,23,95,5,77,0,1,0,0,0,0,7,1,97,97,9,8
95570621,2,6,20,95,7,80,0,0,1,0,0,0,7,2,97,8,7,97
95570692,1,8,9,95,10,77,0,1,0,0,0,0,7,1,97,4,2,97
95570789,1,6,26,95,3,79,0,1,0,0,0,0,7,1,97,97,9,4
95570852,1,6,25,95,5,80,1,1,0,0,0,0,7,1,97,97,1,97
95570929,1,5,19,95,9,78,0,1,0,0,0,0,7,1,97,8,4,7
95571018,2,5,30,95,2,81,0,1,0,0,0,0,7,1,97,97,6,6
95571074,2,9,7,95,7,76,0,1,0,0,0,0,7,1,97,5,4,97
95571100,1,5,20,95,1,77,0,1,0,0,0,0,7,1,97,97,2,7
95571112,1,8,7,95,11,76,0,1,0,0,0,0,7,1,4,97,4,4
95571160,2,7,29,95,5,79,0,1,0,0,0,0,7,1,97,1,2,97
95571170,1,8,14,95,6,76,0,0,1,0,0,0,7,2,97,2,2,97
95571204,2,8,13,95,5,79,1,0,0,0,0,1,7,5,97,97,4,4
95571210,2,6,8,95,2,81,0,1,0,0,0,0,7,1,97,97,4,9
95571306,1,5,12,95,12,80,0,1,0,0,0,0,7,1,97,2,7,97
95571316,2,6,8,95,6,77,0,1,0,0,0,0,7,1,97,97,8,9
95571319,1,8,7,95,6,79,0,1,0,0,0,0,7,1,97,97,6,4
95571378,2,7,27,95,8,80,1,0,0,0,0,1,7,2,97,8,6,97
95571464,1,8,30,95,2,78,0,1,0,0,0,0,7,1,97,97,11,8
95571465,1,6,15,95,6,77,0,1,0,0,0,0,7,1,97,3,9,97
95571500,2,8,5,95,11,76,0,1,0,0,0,0,7,1,97,97,4,4
95571601,1,7,24,95,1,80,0,1,0,0,0,0,7,1,97,97,7,4
95571651,1,8,22,95,9,77,0,1,0,0,0,0,7,1,97,97,7,7
95571657,1,8,8,95,9,78,0,1,0,0,0,0,7,1,97,97,8,8
95571669,1,9,25,95,3,78,0,1,0,0,0,0,7,1,97,97,8,7
95571674,2,8,17,95,8,76,0,0,1,0,0,0,7,2,97,97,12,97
95571679,2,6,21,95,2,79,0,0,1,0,0,0,7,2,97,97,2,2
95571708,1,6,4,95,9,78,0,1,0,0,0,0,7,1,97,97,4,4
95571819,2,7,3,95,5,78,0,1,0,0,0,0,7,1,97,97,6,6
95571877,1,7,9,95,9,76,0,0,1,0,0,0,7,2,97,12,9,9
95571913,1,8,9,95,10,79,0,1,0,0,0,0,7,1,97,97,4,2
95571973,1,7,14,95,6,78,0,1,0,0,0,0,7,1,97,97,7,97
95572073,1,6,8,95,8,79,0,1,0,0,0,0,7,1,97,2,2,97
95572078,2,5,8,95,1,80,0,1,0,0,0,0,7,1,97,97,4,4
95572102,2,6,12,95,1,79,0,1,0,0,0,0,7,1,97,97,7,9
95572107,1,5,3,95,12,77,0,1,0,0,0,0,7,1,97,97,4,8
95572108,1,7,12,95,2,79,0,1,0,0,0,0,7,1,97,97,8,8
95572111,2,7,6,95,5,78,1,0,0,0,0,1,7,5,97,97,4,7
95572115,1,6,11,95,9,79,0,1,0,0,0,0,7,1,97,97,11,4
95572194,2,7,5,95,6,78,0,1,0,0,0,0,7,1,97,4,8,7
95572206,1,6,20,95,8,80,0,1,0,0,0,0,7,1,97,2,8,4
95572224,1,8,17,95,7,82,0,0,1,0,0,0,7,2,97,97,7,98
95572227,2,6,6,95,6,82,1,1,0,1,0,0,3,3,97,97,1,7
95572248,1,5,4,95,10,78,0,0,1,0,0,0,7,2,4,97,4,4
95572283,1,7,19,95,2,77,0,0,1,0,0,0,7,2,2,97,97,1
95572285,2,7,3,95,12,79,0,1,0,0,0,0,7,1,97,1,2,98
95572289,1,7,24,95,2,79,0,1,0,0,0,0,7,1,97,4,97,97
95572291,1,5,30,95,7,78,0,1,0,0,0,0,7,1,97,97,6,7
95572297,1,5,9,95,10,77,0,1,0,0,0,0,7,1,97,4,7,2
95572306,2,5,18,95,11,79,0,1,0,0,0,0,7,1,97,7,4,97
95572310,1,6,29,95,7,80,0,1,0,0,0,0,7,1,97,97,5,5
95572316,1,6,15,95,9,77,0,1,0,0,0,0,7,1,97,97,8,4
95572318,2,4,25,95,10,79,0,1,0,0,0,0,7,1,97,97,4,4
95572322,1,9,11,95,9,79,1,1,0,0,0,0,7,1,97,97,1,1
95572329,2,7,11,95,10,81,1,1,0,1,0,0,3,1,97,4,2,97
95572343,2,5,30,95,12,77,0,1,0,1,0,0,3,3,97,4,4,3
95572376,1,7,8,95,8,80,0,1,0,0,0,0,7,1,97,97,8,8
95572382,1,5,6,95,11,79,0,1,0,0,0,0,7,1,4,97,97,4
95572386,2,5,11,95,7,77,0,1,0,0,0,0,7,1,97,97,8,8
95572394,2,5,27,95,11,79,0,1,0,0,0,0,7,1,97,7,9,97
95572398,1,6,10,95,11,79,1,1,0,0,0,0,7,1,97,97,2,7
95572402,1,5,30,95,3,78,0,1,0,0,0,0,7,1,97,97,6,6
95572405,2,5,8,95,6,78,0,1,0,0,0,0,7,1,97,97,4,4
95572443,2,7,9,95,1,78,0,0,1,0,0,0,7,2,97,12,5,97
95572804,2,5,16,95,5,77,0,1,0,0,0,0,7,1,97,2,4,97
95572847,2,5,6,95,2,78,0,1,0,0,0,0,7,1,97,97,2,1
95572861,1,6,30,95,11,76,0,1,0,0,0,0,7,1,97,97,8,7
95572865,1,5,15,95,6,77,0,1,0,0,0,0,7,1,97,97,4,4
95572872,2,5,31,95,5,78,0,1,0,0,0,0,7,1,97,97,2,2
95572876,1,6,20,95,3,77,0,1,0,0,0,0,7,1,97,97,6,2
95572903,2,7,17,95,4,80,0,1,0,0,0,0,7,1,97,7,8,97
95572917,1,6,13,95,7,77,0,1,0,0,0,0,7,1,97,97,4,4
95572918,2,6,7,95,2,79,0,1,0,0,0,0,7,1,97,97,9,7
95572921,1,7,7,95,2,82,0,0,0,1,0,0,7,3,97,4,4,97
95572925,2,8,1,95,11,77,1,0,0,0,0,1,7,1,97,97,8,4
95572927,1,6,30,95,3,77,0,0,0,1,0,0,7,3,97,4,7,97
95572967,1,5,3,95,3,77,0,1,0,0,0,0,7,1,97,97,4,4
95572981,2,8,18,95,10,77,0,1,0,1,0,0,1,1,4,97,97,97
95572982,1,7,22,95,6,82,0,1,0,0,0,0,7,1,5,4,2,7
95572984,2,5,20,95,3,80,0,1,0,0,0,0,7,1,97,97,4,4
95572985,2,7,1,95,8,78,0,1,0,0,0,0,7,1,97,97,4,4
95573031,1,6,15,95,6,79,0,1,0,0,0,0,7,1,97,97,4,4
95573193,2,8,24,95,10,77,0,1,0,0,0,0,7,1,97,97,7,3
95573219,1,5,25,95,12,80,0,1,0,0,0,0,7,1,4,97,97,8
95573227,1,7,25,95,6,76,0,0,1,0,0,0,7,2,97,97,98,98
95573230,1,6,16,95,9,78,0,1,0,0,0,0,7,1,97,97,7,8
95573233,1,5,25,95,5,78,0,1,0,0,0,0,7,1,97,97,9,8
95573293,1,8,30,95,11,76,0,1,0,0,0,0,7,1,97,97,4,5
95573294,1,6,30,95,3,78,0,1,0,0,0,0,7,1,97,97,4,4
95573329,1,5,11,95,3,74,8,0,1,0,0,0,7,2,97,97,97,97
95573333,1,7,6,95,3,79,0,1,0,0,0,0,7,1,97,97,11,8
95573407,1,6,6,95,1,77,1,8,8,8,8,8,7,5,97,97,4,1
95573412,2,6,5,95,12,77,0,1,0,0,0,0,7,1,97,97,9,4
95573415,1,7,21,95,9,77,0,1,0,0,0,0,7,1,97,4,4,97
95573516,1,7,25,95,2,78,0,1,0,0,0,0,7,1,97,97,4,4
95573618,2,7,22,95,1,81,8,1,0,0,0,0,7,1,97,97,2,2
95573815,2,5,20,95,3,77,0,1,0,0,0,0,7,1,97,97,8,4
95573917,2,8,9,95,9,78,0,1,0,0,0,0,7,1,2,1,97,97
95573921,2,6,6,95,6,77,0,0,1,0,0,0,7,2,97,97,98,97
95573924,1,5,23,95,7,74,0,1,0,0,0,0,7,1,97,98,98,97
95573939,2,6,21,95,4,77,1,1,0,0,0,0,7,1,97,97,8,8
95573945,1,7,1,95,6,78,0,1,0,0,0,0,7,1,97,4,4,8
95573946,1,6,9,95,6,82,0,1,0,0,0,0,7,1,97,97,7,8
95573949,2,7,27,95,8,79,0,1,0,0,0,0,7,1,97,97,4,4
95573950,1,8,9,95,7,79,0,1,0,1,0,0,1,1,97,97,6,11
95573951,1,7,22,95,4,77,0,1,0,1,0,0,1,1,97,97,7,4
95573954,2,5,4,95,10,78,0,1,0,0,0,0,7,1,97,97,7,7
95573956,2,5,30,95,1,78,0,1,0,0,0,0,7,1,97,97,4,9
95573957,2,7,15,95,12,78,0,1,0,0,0,0,7,1,9,6,4,9
95573958,2,6,27,95,6,78,0,1,0,0,0,0,7,1,97,6,4,97
95573991,2,6,20,95,10,79,0,1,0,0,0,0,7,1,97,97,9,9
95573994,2,5,25,95,3,79,0,1,0,0,0,0,7,1,97,97,8,7
95574031,2,5,31,95,10,77,0,1,0,0,0,0,7,1,97,97,4,2
95574234,1,6,3,95,8,79,0,0,0,0,1,0,7,4,97,97,1,1
95574295,1,6,23,95,5,79,0,0,1,0,0,0,7,2,97,11,6,97
95574307,1,9,5,95,3,82,0,1,0,0,0,0,7,1,97,7,6,97
95574333,2,6,3,95,10,77,0,1,0,0,0,0,7,1,97,4,4,4
95574408,1,6,24,95,10,77,1,0,0,0,0,1,7,5,97,97,9,6
95574415,1,6,14,95,10,78,0,1,0,0,0,0,7,1,97,5,4,97
95574502,2,5,23,95,11,78,0,0,1,0,0,0,7,2,97,7,9,97
95574503,2,6,29,95,1,80,0,0,1,0,0,0,7,2,97,97,8,8
95574529,2,6,12,95,10,79,0,0,0,0,0,1,7,4,97,97,8,5
95574591,1,7,10,95,3,79,0,1,0,0,0,0,7,1,97,97,4,4
95574604,2,8,2,95,7,81,0,1,0,0,0,0,7,1,97,97,8,7
95574608,2,8,10,95,11,81,0,1,0,0,0,0,7,1,97,97,8,9
95574614,2,7,11,95,11,78,0,0,1,0,0,0,7,2,97,97,4,4
95574615,2,5,26,95,10,79,0,1,0,0,0,0,7,1,97,97,2,1
95574617,1,5,30,95,9,78,0,1,0,0,0,0,7,1,97,4,4,97
95574638,1,7,10,95,1,79,0,1,0,0,0,0,7,1,97,97,2,1
95574733,2,5,23,95,5,79,0,0,1,0,0,0,7,2,97,97,8,97
95574745,1,5,12,95,4,75,1,0,0,0,0,1,7,5,97,1,1,97
95574790,1,5,4,95,12,76,0,1,0,0,0,0,7,1,97,97,2,2
95574804,2,7,18,95,3,77,0,0,1,0,0,0,7,2,97,8,9,97
95574839,2,8,6,95,11,76,0,0,1,0,0,0,7,2,97,97,4,11
95574936,2,5,31,95,10,78,0,1,0,0,1,0,1,1,97,8,2,97
95574937,2,5,11,95,6,77,0,1,0,0,0,0,7,1,2,97,97,2
95574944,2,6,9,95,3,79,0,1,0,0,0,0,7,1,97,97,5,4
95574998,2,8,30,95,4,76,0,1,0,0,0,0,7,1,2,2,97,97
95575014,2,7,19,95,5,77,0,1,0,0,0,0,7,1,6,97,9,8
95575018,1,5,13,95,2,80,0,1,0,0,0,0,7,1,97,97,9,8
95575026,2,7,29,95,5,78,0,0,1,0,0,0,7,2,97,4,2,11
95575029,1,6,1,95,12,76,0,0,1,0,0,0,7,2,4,97,6,97
95575031,2,5,23,95,8,79,0,1,0,0,0,0,7,1,97,97,4,4
95575062,2,6,30,95,1,78,0,1,0,0,0,0,7,1,97,97,4,1
95575073,2,7,14,95,10,80,0,1,0,0,0,0,7,1,97,97,9,9
95575081,2,8,17,95,11,79,0,0,1,0,0,0,7,2,12,97,97,2
95575087,1,8,15,95,9,77,0,0,1,0,0,0,7,2,4,97,97,12
95575100,2,5,28,95,2,81,0,1,0,0,1,0,1,1,97,97,2,4
95575122,2,6,3,95,1,76,0,0,1,0,0,0,7,2,97,97,4,2
95575134,2,6,25,95,10,77,0,1,0,0,0,0,7,1,97,97,4,9
95575153,2,5,21,95,11,76,0,1,0,1,0,0,1,1,97,97,7,2
95575164,2,6,23,95,10,78,0,1,0,0,0,0,7,1,4,97,5,1
95575166,2,7,14,95,10,78,0,1,0,0,0,0,7,1,97,97,7,6
95575181,1,7,18,95,6,77,0,1,0,0,0,0,7,1,97,97,7,6
95575191,1,7,21,95,1,78,0,0,0,0,0,1,7,5,97,97,9,9
95575203,2,8,15,95,2,77,0,1,0,0,0,0,7,1,97,97,4,6
95575206,2,5,11,95,3,81,0,1,0,0,0,0,7,1,97,97,8,9
95575210,1,6,1,95,4,80,0,1,0,0,0,0,7,1,97,97,8,8
95575211,1,6,6,95,9,80,0,1,0,0,0,0,7,1,97,97,8,8
95575222,1,5,28,95,10,78,0,1,0,0,0,0,7,2,97,97,4,4
95575235,1,6,14,95,3,78,1,1,0,0,0,0,7,1,97,97,8,11
95575241,1,8,31,95,4,82,0,1,0,0,0,0,7,1,97,97,8,8
95575242,1,7,1,95,5,82,0,1,0,0,0,0,7,1,97,97,9,8
95575243,2,7,8,95,7,77,0,1,0,0,0,0,7,1,97,97,4,7
95575244,2,7,8,95,9,80,0,1,0,0,0,0,7,1,97,97,4,7
95575245,2,7,14,95,2,78,0,0,1,0,0,0,7,2,97,8,7,97
95575255,1,5,5,95,7,76,0,1,0,0,0,0,7,1,97,97,4,8
95575259,2,6,14,95,10,78,0,0,1,0,1,0,2,5,97,97,8,8
95575294,2,5,7,95,6,80,0,0,0,0,1,0,7,4,97,8,9,97
95575309,2,6,7,95,1,78,0,1,1,0,0,0,8,1,97,6,4,97
95575313,2,7,14,95,10,77,0,1,0,0,0,0,7,1,97,97,4,8
95575319,2,7,14,95,10,80,0,1,0,0,0,0,7,1,97,97,4,9
95575322,1,5,24,95,8,78,0,0,1,0,0,0,7,2,97,97,8,7
95575329,1,6,29,95,3,80,0,0,1,0,0,0,7,2,97,97,2,97
95575331,2,5,30,95,1,77,0,0,1,0,0,0,7,2,97,97,6,5
95575337,1,6,30,95,8,77,0,1,0,0,0,0,7,1,97,97,8,9
95575351,2,9,13,95,12,76,0,1,0,0,0,0,7,1,97,5,5,97
95575357,1,10,4,95,7,78,0,0,1,0,0,0,7,2,97,97,4,4
95575377,2,5,29,95,10,79,0,1,0,0,0,0,7,1,97,97,8,9
95575379,1,5,24,95,1,78,0,1,0,0,0,0,7,1,97,97,8,9
95575386,2,7,22,95,10,78,0,1,0,0,0,0,7,1,97,4,4,97
95575401,1,6,15,95,3,80,0,1,0,0,0,0,7,1,4,97,97,8
95575402,2,5,8,95,7,77,0,1,0,0,0,0,7,1,97,97,4,4
95575404,1,5,30,95,11,80,0,1,0,0,0,0,7,1,97,11,4,8
95575421,2,7,15,95,11,74,0,0,1,0,0,0,7,2,97,8,6,97
95575426,1,6,8,95,6,81,0,1,0,0,0,0,7,1,97,97,9,2
95575461,1,7,20,95,1,80,0,1,0,0,0,0,7,1,97,8,9,97
95575462,1,6,28,95,7,78,0,1,0,0,0,0,7,1,97,7,6,97
95575527,1,7,19,95,7,78,0,0,1,0,0,0,7,2,97,97,4,2
95575579,2,5,20,95,11,78,0,0,0,0,1,0,7,4,97,97,9,9
95575621,1,6,7,95,2,78,0,0,1,0,0,0,7,2,97,97,9,6
95575628,2,6,7,95,5,77,0,0,1,0,0,0,7,2,97,97,7,2
95575629,2,7,12,95,8,79,0,0,1,0,0,0,7,2,97,11,4,11
95575678,2,8,15,95,6,80,0,1,0,0,0,0,7,1,97,97,9,9
95575805,2,5,7,95,5,79,0,1,0,0,0,1,1,1,97,97,6,6
95575825,2,7,15,95,8,80,0,0,1,0,0,0,7,2,97,4,4,97
95575860,1,5,20,95,3,80,1,1,0,0,0,0,7,1,97,97,1,1
95575871,2,5,24,95,6,78,0,1,0,0,0,0,7,1,97,9,9,97
95575940,2,9,14,95,7,81,1,1,0,0,0,0,7,1,97,4,4,97
95575941,1,6,21,95,12,79,0,1,0,0,0,0,7,1,12,5,97,5
95575943,2,7,10,95,7,77,1,1,0,0,0,0,7,1,97,97,1,1
95575944,2,8,20,95,11,79,0,1,0,0,0,0,7,1,97,98,4,97
95575945,2,7,13,95,7,80,0,0,1,0,0,0,7,2,97,4,8,4
95575946,1,5,22,95,12,78,0,0,1,0,0,0,7,2,97,7,2,7
95575974,2,5,7,95,10,78,0,1,0,0,0,0,7,1,97,8,6,97
95575982,2,7,19,95,6,80,0,1,0,1,0,0,1,1,4,97,97,6
95575985,1,6,21,95,1,80,0,0,0,0,1,0,7,4,1,97,97,8
95576034,2,6,8,95,8,79,1,0,0,0,0,1,7,1,2,7,1,2
95576037,2,5,16,95,12,78,1,0,0,0,0,1,7,5,97,97,1,1
95576039,2,5,15,95,7,79,1,0,0,0,0,1,7,5,97,97,2,6
95576041,1,7,14,95,9,78,0,1,0,0,0,0,7,1,97,97,8,8
95576052,1,5,15,95,12,78,0,1,1,0,1,0,4,4,97,97,4,9
95576064,1,5,7,95,3,79,0,1,0,0,0,0,7,1,97,97,7,8
95576091,2,6,7,95,3,79,0,0,0,0,1,0,7,4,97,97,8,10
95576114,2,6,13,95,9,78,0,1,0,0,0,0,7,1,97,97,4,8
95576115,2,7,26,95,3,77,0,1,0,0,0,0,7,1,97,97,8,4
95576116,1,7,20,95,2,78,0,1,0,0,0,0,7,1,97,97,7,9
95576158,1,7,3,95,7,78,0,1,0,0,0,0,7,2,97,4,2,97
95576178,2,5,6,95,8,77,0,0,1,0,0,0,7,2,97,4,7,97
95576184,1,5,21,95,9,78,0,1,0,0,0,0,7,1,97,4,6,97
95576236,2,6,17,95,6,79,0,0,1,0,0,1,2,2,97,4,6,97
